Time,Algorithm,NID,# Interests, #Data Packets, #Reinforcements, Task1, #Executions, Task2, #Executions, Task3,#Executions,,,,,
Mon Jan 11 21:32:49 CST 2010,DIFFUSION,22,33,18913,32,0,4502.5,,,,,,,,,
Mon Jan 11 21:32:49 CST 2010,DIFFUSION,23,55,8941,87,0,5062.6,,,,,,,,,
Mon Jan 11 21:33:53 CST 2010,DIFFUSION,1,47,3942,64,0,6000.4,,,,,,,,,
Mon Jan 11 21:33:53 CST 2010,DIFFUSION,2,73,4172,72,0,5160.5,,,,,,,,,
Mon Jan 11 21:33:53 CST 2010,DIFFUSION,3,57,19713,64,0,3920.6,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,4,57,23806,56,0,3870.7,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,5,38,19463,94,0,4665.8,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,6,37,9582,56,0,5740.9,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,7,24,22040,62,0,5756,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,8,46,19804,57,0,4256.1,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,9,57,24233,64,0,3916.2,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,10,73,5608,73,0,5176.3,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,11,49,4181,76,0,6026.4,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,12,38,19473,104,0,4666.5,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,13,57,23181,57,0,3866.6,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,14,73,6258,80,0,4906.7,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,15,73,6280,80,0,4901.8,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,16,59,9395,39,0,4861.9,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,17,73,5498,73,0,5142,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,18,57,23594,64,0,3872.1,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,19,57,3285,85,0,6227.2,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,20,48,2386,71,0,6482.3,,,,,,,,,
Mon Jan 11 21:33:54 CST 2010,DIFFUSION,21,73,6533,72,0,5202.4,,,,,,,,,
Mon Jan 11 21:33:55 CST 2010,DIFFUSION,22,38,19509,83,0,4667.5,,,,,,,,,
Mon Jan 11 21:33:55 CST 2010,DIFFUSION,23,59,7347,40,0,4867.6,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,1,30,17236,25,0,6490.4,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,2,55,23387,74,0,5475.5,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,3,50,24025,27,0,5140.6,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,4,50,24635,30,0,5125.7,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,5,30,24224,22,0,6170.8,,,,,,,,,
Mon Jan 11 21:52:45 CST 2010,DIFFUSION,6,30,24054,22,0,6210.9,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,7,18,7318,3,0,7291,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,8,36,15557,21,0,5841.1,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,9,50,25049,29,0,5131.2,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,10,55,25766,68,0,5451.3,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,11,51,8988,50,0,6591.4,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,12,51,7931,57,0,6611.5,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,13,50,9076,128,0,6556.6,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,14,37,2333,110,0,7351.7,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,15,63,9671,115,0,6381.8,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,16,48,2912,137,0,7171.9,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,17,62,9887,126,0,6397,,,,,,,,,
Mon Jan 11 21:52:46 CST 2010,DIFFUSION,18,55,20779,72,0,5152.1,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,1,55,3045,547322,0,2715.4,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,2,221,19300,466188,0,2430.5,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,3,123,6820,1113568,0,2335.6,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,4,13,6435,857621,0,2135.7,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,5,5,5906,1148685,0,1960.8,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,6,78,11200,1234664,0,4370.9,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,7,41,7516,1506371,0,4161,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,8,6,7586,1149786,0,1976.1,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,9,12,6058,846194,0,2126.2,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,10,271,21510,599390,0,2591.3,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,11,42,17906,623920,0,2151.4,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,12,46,21189,608497,0,2146.5,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,13,484,35305,244661,0,3431.6,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,14,349,23954,15419,0,4561.7,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,15,185,24452,743077,0,2316.8,,,,,,,,,
Mon Jan 11 22:41:27 CST 2010,DIFFUSION,16,379,25514,525410,0,2981.9,,,,,,,,,
Mon Jan 11 22:41:28 CST 2010,DIFFUSION,17,181,26415,755026,0,2317,,,,,,,,,
Mon Jan 11 22:41:28 CST 2010,DIFFUSION,18,301,18963,693368,0,2722.1,,,,,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,1,153,674,57,task-Sleep,2338,task-Diffuse,1261,2.080156712,null,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,2,337,791,106,task-Sleep,2132,task-Diffuse,1467,0,15160.5,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,3,165,752,85,task-Sleep,2264,task-Diffuse,1335,0.532257791,null,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,4,120,1118,119,task-Sleep,1907,task-Diffuse,1692,0,10185.7,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,5,59,135,41,task-10-0,1360,task-Sleep,1889,task-Diffuse,350,0,11270.8,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,6,73,269,32,task-Sleep,2605,task-Diffuse,994,6.051829671,null,,,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,7,15,196,16,task-10-0,288,task-Sleep,2748,task-Diffuse,563,8.502014517,null,,,
Tue Jan 12 19:09:34 CST 2010,DIRL,8,69,215,62,task-10-0,1486,task-Sleep,1865,task-Diffuse,248,0,10676.1,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,9,147,828,97,task-Sleep,2069,task-Diffuse,1530,0,14076.2,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,10,337,877,117,task-Sleep,2120,task-Diffuse,1479,0,15071.3,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,11,282,725,89,task-Sleep,2199,task-Diffuse,1400,0,17196.4,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,12,282,689,79,task-Sleep,2181,task-Diffuse,1418,0,16796.5,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,13,352,745,103,task-Sleep,2253,task-Diffuse,1346,0,17981.6,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,14,301,566,72,task-Sleep,2424,task-Diffuse,1175,2.632209555,null,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,15,348,576,85,task-Sleep,2290,task-Diffuse,1309,0.560419948,null,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,16,274,659,58,task-Sleep,2375,task-Diffuse,1224,2.147924081,null,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,17,348,684,72,task-Sleep,2248,task-Diffuse,1351,0,17972,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,18,230,30,6,task-Sleep,2936,task-Diffuse,663,10.54331699,null,,,,,
Tue Jan 12 19:09:35 CST 2010,DIRL,19,230,26,5,task-Sleep,2972,task-Diffuse,627,11.04908411,null,,,,,
Tue Jan 12 19:09:36 CST 2010,DIRL,20,124,1,0,task-Sleep,3051,task-Diffuse,548,12.74501008,null,,,,,
Tue Jan 12 19:09:36 CST 2010,DIRL,21,145,0,0,task-Sleep,3089,task-Diffuse,510,13.1315674,null,,,,,
Tue Jan 12 19:09:36 CST 2010,DIRL,22,163,16,2,task-Sleep,2972,task-Diffuse,627,11.40735679,null,,,,,
Tue Jan 12 19:09:36 CST 2010,DIRL,23,195,52,10,task-Sleep,2930,task-Diffuse,669,10.76879342,null,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,1,39,5617,258,0,6775.4,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,2,66,9458,342,0,6100.5,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,3,48,21194,135,0,6000.6,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,4,48,21163,120,0,6000.7,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,5,30,12321,101,0,6330.8,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,6,30,12311,101,0,6705.9,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,7,18,16202,38,0,6951,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,8,36,13429,97,0,6156.1,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,9,48,21082,128,0,6006.2,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,10,66,9345,351,0,6096.3,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,11,56,7052,322,0,6486.4,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,12,56,6998,303,0,6486.5,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,13,62,7143,161,0,6481.6,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,14,55,5008,111,0,6751.7,,,,,,,,,
Tue Jan 12 19:10:59 CST 2010,DIFFUSION,15,63,7556,300,0,6346.8,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,16,48,5532,297,0,6726.9,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,17,62,7671,332,0,6357,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,18,47,2638,41,0,7067.1,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,19,47,3158,47,0,7092.2,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,20,28,982,10,0,7502.3,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,21,35,1533,11,0,7392.4,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,22,34,1852,33,0,7352.5,,,,,,,,,
Tue Jan 12 19:11:00 CST 2010,DIFFUSION,23,34,2445,42,0,7242.6,,,,,,,,,
Tue Jan 12 19:28:41 CST 2010,DIRL,1,23,1568,54,task-Sleep,1241,task-Diffuse,1758,0,7995.4,,,,,
Tue Jan 12 19:28:42 CST 2010,DIRL,2,30,13,7,task-Sleep,2356,task-Diffuse,643,12.4255931,null,,,,,
Tue Jan 12 19:28:42 CST 2010,DIRL,3,31,1660,32,task-Sleep,1229,task-Diffuse,1770,0,7965.6,,,,,
Tue Jan 12 19:28:42 CST 2010,DIRL,4,16,71,11,task-10-0,2990,task-Sleep,3,task-Diffuse,6,0,7955.7,,,
Tue Jan 12 19:28:42 CST 2010,DIRL,5,1,12,1,task-10-0,289,task-Sleep,2386,task-Diffuse,324,12.993082,null,,,
Tue Jan 12 19:29:35 CST 2010,DIRL,1,66,1638,50,task-Sleep,1253,task-Diffuse,1746,0,7990.4,,,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,2,79,568,35,task-Sleep,1664,task-Diffuse,1335,2.087249358,null,,,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,3,98,913,66,task-Sleep,1347,task-Diffuse,1652,0,10130.6,,,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,4,90,1829,111,task-Sleep,1239,task-Diffuse,1760,0,7815.7,,,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,5,60,130,52,task-10-0,1666,task-Sleep,1209,task-Diffuse,124,0,7990.8,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,6,66,282,33,task-Sleep,1903,task-Diffuse,1096,5.497052252,null,,,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,7,20,104,11,task-10-0,275,task-Sleep,2243,task-Diffuse,481,10.60774543,null,,,
Tue Jan 12 19:29:36 CST 2010,DIRL,8,84,138,40,task-10-0,2082,task-Sleep,553,task-Diffuse,364,0,10416.1,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,1,182,713,81,task-Sleep,1722,task-Diffuse,1277,2.335515469,null,,,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,2,167,471,56,task-Sleep,1826,task-Diffuse,1173,3.900743401,null,,,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,3,207,1349,213,task-Sleep,1389,task-Diffuse,1610,0,9865.6,,,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,4,207,1358,263,task-Sleep,1352,task-Diffuse,1647,0,9165.7,,,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,5,131,169,57,task-10-0,2747,task-Sleep,145,task-Diffuse,107,0,8400.8,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,6,142,232,33,task-Sleep,1802,task-Diffuse,1197,3.591407424,null,,,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,7,23,110,13,task-10-0,249,task-Sleep,2325,task-Diffuse,425,11.57744619,null,,,
Tue Jan 12 19:31:21 CST 2010,DIRL,8,153,220,84,task-10-0,2162,task-Sleep,526,task-Diffuse,311,0,10111.1,,,
Tue Jan 12 19:31:22 CST 2010,DIRL,9,234,754,125,task-Sleep,1581,task-Diffuse,1418,0,14336.2,,,,,
Tue Jan 12 19:31:22 CST 2010,DIRL,10,123,1782,116,task-Sleep,1232,task-Diffuse,1767,0,7821.3,,,,,
Tue Jan 12 19:31:22 CST 2010,DIRL,11,182,964,94,task-Sleep,1653,task-Diffuse,1346,1.354205188,null,,,,,
Tue Jan 12 19:31:22 CST 2010,DIRL,12,131,261,49,task-10-0,1249,task-Sleep,1296,task-Diffuse,454,0,9446.5,,,
Tue Jan 12 19:31:22 CST 2010,DIRL,13,207,1538,183,task-Sleep,1337,task-Diffuse,1662,0,8836.6,,,,,
Thu Jan 14 06:56:23 CST 2010,DIRL,0,1,129,699,36,task-Sleep,1625,task-Diffuse,1374,1.4771588934340607,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,2,129,88,18,task-Sleep,2167,task-Diffuse,832,9.43647893957708,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,3,173,593,66,task-Sleep,1711,task-Diffuse,1288,2.331859168285197,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,4,173,581,32,task-Sleep,1703,task-Diffuse,1296,2.2221831530511413,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,5,116,68,51,task-10-0,1315,task-Sleep,1356,task-Diffuse,328,0.0,14185.8
Thu Jan 14 06:56:23 CST 2010,DIRL,0,6,116,246,23,task-Sleep,1968,task-Diffuse,1031,6.4088036433458715,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,7,31,92,10,task-10-0,268,task-Sleep,2274,task-Diffuse,457,11.045260963815648,null
Thu Jan 14 06:56:23 CST 2010,DIRL,0,8,135,75,85,task-10-0,1476,task-Sleep,1163,task-Diffuse,360,0.0,13236.1
Thu Jan 14 07:00:58 CST 2010,DIRL,0,1,74,1468,96,task-Sleep,1277,task-Diffuse,1722,0.0,8635.4
Thu Jan 14 07:00:58 CST 2010,DIRL,0,2,82,772,71,task-Sleep,1665,task-Diffuse,1334,2.085644337265508,null
Thu Jan 14 07:00:58 CST 2010,DIRL,0,3,105,1169,171,task-Sleep,1357,task-Diffuse,1642,0.0,9915.6
Thu Jan 14 07:00:58 CST 2010,DIRL,0,4,102,1617,193,task-Sleep,1279,task-Diffuse,1720,0.0,8615.7
Thu Jan 14 07:00:58 CST 2010,DIRL,0,5,70,124,85,task-10-0,1211,task-Sleep,1447,task-Diffuse,341,0.0,13050.8
Thu Jan 14 07:00:58 CST 2010,DIRL,0,6,70,135,31,task-Sleep,2078,task-Diffuse,921,8.06810584961247,null
Thu Jan 14 07:00:58 CST 2010,DIRL,0,7,20,59,12,task-10-0,286,task-Sleep,2243,task-Diffuse,470,10.584011389047127,null
Thu Jan 14 07:00:58 CST 2010,DIRL,0,8,88,130,70,task-10-0,2377,task-Sleep,372,task-Diffuse,250,0.0,9561.1
Tue Jan 26 20:05:47 CST 2010,DIRL,0,1,66,715,72,task-Sleep,1769,task-Diffuse,1230,3.5338088348903867,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,2,69,661,96,task-Sleep,1739,task-Diffuse,1260,3.1128057087745,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,3,88,927,99,task-Sleep,1610,task-Diffuse,1389,0.7733482188130846,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,4,90,949,113,task-Sleep,1598,task-Diffuse,1401,0.6009250080954973,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,5,60,100,41,task-10-0,1021,task-Sleep,1639,task-Diffuse,339,1.5228472475415515,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,6,60,277,29,task-Sleep,2021,task-Diffuse,978,7.142837481956172,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,7,17,72,11,task-10-0,245,task-Sleep,2368,task-Diffuse,386,12.383377361358365,null
Tue Jan 26 20:05:47 CST 2010,DIRL,0,8,75,102,60,task-10-0,1108,task-Sleep,1644,task-Diffuse,247,1.443514861608181,null
Tue Jan 26 22:41:45 CST 2010,DIFFUSION,0,1,16,1353,26,0.0,7860.4
Tue Jan 26 22:41:45 CST 2010,DIFFUSION,0,2,16,1352,26,0.0,7880.5
Tue Jan 26 22:41:45 CST 2010,DIFFUSION,0,3,24,11071,11,0.0,7695.6
Tue Jan 26 22:41:45 CST 2010,DIFFUSION,0,4,16,2631,5,0.0,7665.7
Tue Jan 26 22:41:45 CST 2010,DIFFUSION,0,5,8,9066,2,0.0,7815.8
Tue Jan 26 22:45:03 CST 2010,DIFFUSION,0,1,21,2656,120,0.0,7610.4
Tue Jan 26 22:45:03 CST 2010,DIFFUSION,0,2,21,2656,120,0.0,7615.5
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,3,42,20716,52,0.0,6900.6
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,4,42,20677,42,0.0,6900.7
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,5,28,10828,48,0.0,6920.8
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,6,28,10828,48,0.0,7235.9
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,7,21,17206,10,0.0,7271.0
Tue Jan 26 22:45:04 CST 2010,DIFFUSION,0,8,35,11762,50,0.0,6791.1
Tue Jan 26 22:49:42 CST 2010,DIFFUSION,0,1,32,4185,150,0.0,6980.4
Tue Jan 26 22:49:42 CST 2010,DIFFUSION,0,2,32,4124,145,0.0,6995.5
Tue Jan 26 22:49:42 CST 2010,DIFFUSION,0,3,52,25835,135,0.0,5600.6
Tue Jan 26 22:49:42 CST 2010,DIFFUSION,0,4,52,25961,127,0.0,5605.7
Tue Jan 26 22:49:42 CST 2010,DIFFUSION,0,5,35,17791,106,0.0,5710.8
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,6,30,11317,87,0.0,6620.9
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,7,20,20691,44,0.0,6526.0
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,8,40,18069,105,0.0,5586.1
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,9,52,25573,123,0.0,5591.2
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,10,32,4158,144,0.0,7001.3
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,11,32,4326,155,0.0,6986.4
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,12,35,18049,98,0.0,5711.5
Tue Jan 26 22:49:43 CST 2010,DIFFUSION,0,13,51,26096,136,0.0,5611.6
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,1,51,5316,194,0.0,6190.4
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,2,61,6650,205,0.0,5855.5
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,3,66,23198,193,0.0,4550.6
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,4,66,23366,201,0.0,4555.7
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,5,42,16661,157,0.0,5200.8
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,6,42,10545,149,0.0,5990.9
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,7,21,18700,46,0.0,6336.0
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,8,48,16778,149,0.0,4911.1
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,9,66,23085,192,0.0,4536.2
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,10,61,6473,205,0.0,5841.3
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,11,51,5771,195,0.0,6226.4
Tue Jan 26 22:58:47 CST 2010,DIFFUSION,20,12,42,16636,161,0.0,5201.5
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,13,66,23082,164,0.0,4536.6
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,14,72,7215,211,0.0,5621.7
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,15,72,6949,203,0.0,5591.8
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,16,61,13466,185,0.0,5401.9
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,17,61,6544,201,0.0,5847.0
Tue Jan 26 22:58:48 CST 2010,DIFFUSION,20,18,67,22987,163,0.0,4537.1
Tue Jan 26 23:01:33 CST 2010,DIFFUSION,0,1,16,1353,26,0.0,7860.4
Tue Jan 26 23:01:33 CST 2010,DIFFUSION,0,2,16,1352,26,0.0,7880.5
Tue Jan 26 23:01:34 CST 2010,DIFFUSION,0,3,24,11071,11,0.0,7695.6
Tue Jan 26 23:01:34 CST 2010,DIFFUSION,0,4,16,2631,5,0.0,7665.7
Tue Jan 26 23:01:34 CST 2010,DIFFUSION,0,5,8,9066,2,0.0,7815.8
Tue Jan 26 23:04:34 CST 2010,DIFFUSION,0,1,21,2656,120,0.0,7610.4
Tue Jan 26 23:04:34 CST 2010,DIFFUSION,0,2,21,2656,120,0.0,7615.5
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,3,42,20716,52,0.0,6900.6
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,4,42,20677,42,0.0,6900.7
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,5,28,10828,48,0.0,6920.8
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,6,28,10828,48,0.0,7235.9
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,7,21,17206,10,0.0,7271.0
Tue Jan 26 23:04:35 CST 2010,DIFFUSION,0,8,35,11762,50,0.0,6791.1
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,1,32,4185,150,0.0,6980.4
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,2,32,4124,145,0.0,6995.5
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,3,52,25835,135,0.0,5600.6
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,4,52,25961,127,0.0,5605.7
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,5,35,17791,106,0.0,5710.8
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,6,30,11317,87,0.0,6620.9
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,7,20,20691,44,0.0,6526.0
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,8,40,18069,105,0.0,5586.1
Tue Jan 26 23:10:49 CST 2010,DIFFUSION,0,9,52,25573,123,0.0,5591.2
Tue Jan 26 23:10:50 CST 2010,DIFFUSION,0,10,32,4158,144,0.0,7001.3
Tue Jan 26 23:10:50 CST 2010,DIFFUSION,0,11,32,4326,155,0.0,6986.4
Tue Jan 26 23:10:50 CST 2010,DIFFUSION,0,12,35,18049,98,0.0,5711.5
Tue Jan 26 23:10:50 CST 2010,DIFFUSION,0,13,51,26096,136,0.0,5611.6
Tue Jan 26 23:11:49 CST 2010,DIFFUSION,25,1,47,3942,64,0.0,6000.4
Tue Jan 26 23:11:49 CST 2010,DIFFUSION,25,2,73,4172,72,0.0,5160.5
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,3,57,19713,64,0.0,3920.6
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,4,57,23806,56,0.0,3870.7
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,5,38,19463,94,0.0,4665.8
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,6,37,9582,56,0.0,5740.9
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,7,24,22040,62,0.0,5756.0
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,8,46,19804,57,0.0,4256.1
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,9,57,24233,64,0.0,3916.2
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,10,73,5608,73,0.0,5176.3
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,11,49,4181,76,0.0,6026.4
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,12,38,19473,104,0.0,4666.5
Tue Jan 26 23:11:50 CST 2010,DIFFUSION,25,13,57,23181,57,0.0,3866.6
Tue Jan 26 23:11:51 CST 2010,DIFFUSION,25,14,73,6258,80,0.0,4906.7
Tue Jan 26 23:11:51 CST 2010,DIFFUSION,25,15,73,6280,80,0.0,4901.8
Tue Jan 26 23:11:51 CST 2010,DIFFUSION,25,16,59,9395,39,0.0,4861.9
Tue Jan 26 23:11:51 CST 2010,DIFFUSION,25,17,73,5498,73,0.0,5142.0
Tue Jan 26 23:11:51 CST 2010,DIFFUSION,25,18,57,23594,64,0.0,3872.1
